0,0,NaN,2021-04-06,2021-04-18,2021-04-30,2021-05-12,2021-05-24,2021-06-05,2021-06-17,2021-06-29,2021-07-11,2021-07-23,2021-08-04,2021-08-16,2021-08-28,2021-09-09,2021-09-21,2021-10-03,2021-10-15,2021-10-27,2022-04-01,2022-04-13,2022-04-25,2022-05-07,2022-05-19,2022-05-31,2022-06-12,2022-07-06,2022-07-18,2022-07-30,2022-08-11,2022-08-23,2022-09-04,2022-09-16,2022-09-28,2022-10-10,2022-10-22,2023-04-08,2023-04-20,2023-05-02,2023-05-14,2023-05-26,2023-06-07,2023-06-19,2023-07-01,2023-07-13,2023-07-25,2023-08-06,2023-08-18,2023-08-30,2023-09-11,2023-09-23,2023-10-05,2023-10-17
49.10495,55.79966,-0.4188222,7.794376,5.338706,-2.48579,2.343684,1.863659,-5.023307,1.774549,3.517063,-0.3548396,0.7156039,3.522121,2.774359,-3.718996,1.538142,0.1976129,3.148584,1.300551,-1.600338,-2.893865,-3.367136,-0.8173091,0.2901064,2.907596,-2.530009,-1.933025,-2.020996,0.8319961,-0.09037147,-2.356285,-0.8301415,-0.5672702,1.330325,-0.3798565,1.064883,0.8389651,-1.870095,-0.02550927,-0.06193459,0.5889763,-0.6911585,-2.907972,-1.454328,0.7501256,-0.7339982,-1.043645,0.9310882,-0.410318,-0.6843287,0.2590081,1.633535,1.275215,0.4858566
49.1049,55.79966,1.81509,-2.131981,-1.084192,-1.944895,-1.242289,-1.795588,-2.133655,-0.6928625,-0.7252802,-3.765788,1.252272,0.05063255,-2.216596,-2.976952,-2.49055,-2.946227,-0.2081035,-1.481846,-2.635802,-2.760838,-3.531382,-3.01371,-4.129074,1.28465,-2.574157,-1.016918,-0.7600406,3.439976,2.466333,-0.01575921,0.4352629,1.84802,1.421633,1.46427,2.602859,2.994036,1.074507,1.563035,1.629489,1.994531,1.924948,-0.5570288,0.9507282,1.448677,1.118583,1.903624,3.057011,2.369817,1.680128,1.167278,2.9336,1.716345,1.834035
49.10484,55.79967,2.135972,-1.65519,-6.117681,-1.175868,-2.104427,-3.2528,-2.002343,0.5897524,-5.592578,-5.791145,-0.8575582,-1.022439,0.04595356,-2.493057,-4.629724,-5.474868,-1.814859,-1.792664,0.605831,-3.103825,-0.1925261,-3.753666,-0.4385083,-3.369818,-6.731246,4.769067,3.067626,1.589874,3.460422,-0.3442694,1.174176,1.153848,-2.167557,2.796247,3.871979,4.836028,5.135075,1.835627,1.532452,0.6986887,2.377569,-1.091489,-0.4330305,2.220598,3.494268,1.910317,3.594108,1.814474,1.056936,1.653406,2.008669,2.100565,-0.1916355
49.10466,55.79969,4.19528,-8.997972,-7.423746,-6.437339,-1.230144,-3.496476,-2.520897,-2.326251,0.4773122,-4.331683,-3.352856,-4.15837,-0.05977121,-3.055811,-0.5215651,-3.96227,1.176867,-1.92407,-1.639953,6.303058,-1.573676,-3.280113,-3.046636,-2.152272,-3.696041,-2.273356,-2.844247,-2.485332,-1.83127,1.390787,-0.02662542,-1.484326,0.1188606,-0.9959579,-1.307492,-2.499449,3.697648,4.342718,4.071385,6.952311,6.222755,6.61091,7.04198,6.121183,4.941568,5.073101,6.528447,3.255823,5.912645,4.752949,8.98663,6.104825,0.5546988
49.10443,55.79971,1.012902,-1.26229,1.230498,-3.818338,-1.168481,-1.129796,-0.7331622,-1.744591,7.244578,-0.8407382,-0.7330765,0.9566305,0.7818078,-1.127342,4.907081,-1.852018,-1.461557,-3.528322,0.4828807,0.908251,-2.004768,-1.6347,0.01587716,3.750386,-0.2703859,-1.580642,-0.9338899,-0.5075968,-1.307194,-3.333995,-3.478808,0.753548,1.269764,0.3099883,0.7787073,0.2206807,1.713889,0.8799786,0.800691,3.402622,1.719394,-0.2303244,1.270242,2.628273,0.1814521,2.883446,1.660516,-0.8760085,1.084101,1.42693,1.569694,1.05241,1.87096
49.10437,55.79972,0.4231221,-2.248844,-0.6846039,-1.378285,-2.029309,-0.06085737,3.923626,1.563169,3.483806,0.6528274,-1.47825,-0.5752312,-3.468455,-0.8228212,2.836066,0.2685854,-0.6106416,-0.03381641,1.091725,1.878064,0.9559374,-2.803402,-0.06954821,1.366528,2.283661,-1.57821,-3.742301,-1.176093,-1.75536,-5.323679,-2.007067,2.057734,3.76472,-0.1255352,-0.4810745,0.1222353,1.497271,-0.3624755,0.2362524,3.202574,0.0541628,0.9687154,1.943897,0.9759328,-0.7778883,0.5743127,0.7317994,1.695169,3.754749,0.02192085,0.05266989,-1.884174,-1.047603
49.10394,55.79976,0.5408651,-4.937099,-0.2959247,3.388559,1.730248,1.041858,2.554095,-0.7262875,0.4561735,2.270822,2.173179,1.527143,-1.949329,-7.083443,-1.24567,-0.3885109,-0.3061432,-1.466717,-1.084177,3.444711,-1.51492,-0.2648959,-0.4020025,1.526797,0.03923976,0.1049142,-2.53778,-2.718153,-1.45297,-0.2207651,-0.7413473,0.7888576,0.6498605,3.589877,2.331476,-1.336419,-0.8497114,-2.002258,-2.121415,1.184066,-3.08132,4.614983,0.2479627,2.455061,0.4621711,1.891899,3.919194,-1.845688,-5.900074,3.76224,5.170056,2.790809,2.47091
49.10373,55.79979,2.483651,-1.35362,-0.8403868,-2.498075,-2.303301,-5.828077,-2.528821,-1.632901,-2.725949,-4.308706,-0.4564072,-3.422282,-3.155804,-2.325229,-3.441392,-1.268525,0.2172808,-4.054791,-1.492693,-9.096387,-0.2641222,0.9505023,-0.4128378,0.3626388,-0.6602833,-2.687193,3.67771,0.1494673,-0.2244986,-1.410674,1.657312,1.45248,1.382727,-1.30855,1.831133,2.659378,3.620722,3.922455,3.275429,1.535164,3.107559,0.681748,5.420815,3.242277,2.015269,3.708276,1.518862,2.679436,0.5422496,1.225916,0.7526997,2.024776,2.793068
49.10357,55.7998,-0.7746803,2.116274,1.386108,2.481417,1.12121,0.7155476,2.346131,3.45791,-10.00723,0.6974512,-0.05708216,0.6543089,1.092249,2.877638,0.5811703,0.8868871,0.4909631,1.134671,1.298861,2.825323,-0.2220395,-0.7870762,2.743377,2.424505,0.5904263,-1.013388,-1.292282,-0.8591095,-1.505274,-1.526518,-0.1786451,-0.6528218,-0.7582504,-1.336432,-0.7383906,-1.270512,-1.839997,-0.6189065,-1.481444,-3.143622,-0.7587382,-2.043346,-0.08848628,-1.363287,-2.117132,-0.7283762,1.713576,1.254462,0.1192147,0.2490236,0.6946156,0.4509549,0.9019356
49.10352,55.79981,-0.8265612,0.8950312,-0.9221908,0.9570685,1.13981,0.6593978,2.70267,3.39312,0.8721576,0.8773262,0.6455522,1.293716,0.3026854,1.83414,1.834539,0.4255368,1.273649,1.429541,2.226933,1.037159,-1.594656,-0.9011034,0.3123972,-1.338685,1.439964,-1.118126,-0.8796899,-2.900677,-1.134763,-0.1021549,-0.9440715,-1.989338,-1.492349,-2.041666,-1.125104,-1.501583,-3.549946,-1.13317,-0.7246094,7.690925,-0.4227068,-2.064738,-0.6267604,-1.802473,-1.909166,-1.874179,-0.5870395,-2.432388,-1.152326,-0.6546262,0.6822662,1.189755,0.9346789
49.10234,55.79994,-0.005179287,-5.162513,-1.302149,-1.450984,2.379682,-2.693856,-0.5300469,1.282144,1.508809,-7.857287,-1.09098,2.292571,2.189407,2.237662,-0.8588483,3.78652,-2.87319,2.669772,5.543811,2.829113,-5.709624,-2.938806,-1.157919,-4.087241,0.7441124,1.921118,3.897357,-1.080584,1.115717,-0.05412877,0.6893281,0.4135949,-4.092842,-3.896176,-4.207182,-3.394548,-0.756408,-1.192167,-0.9003233,0.1580196,1.115066,-0.3077039,1.477292,0.3170274,0.6293128,-0.3861722,-0.2605583,-0.9968494,1.389583,1.273738,1.566943,1.261945,0.1131564
49.10725,55.79928,3.600863,1.365014,-0.6648044,-0.9029127,-1.422466,-2.576852,-1.161785,1.209039,1.069316,-1.195766,-4.297914,0.2905433,-1.13928,-1.427828,-1.284086,-3.496208,-1.5489,-3.00891,-3.669603,0.3229301,-6.47912,-2.398383,-2.150174,-1.293822,-4.997463,-1.080667,-1.49549,-3.203205,-3.562039,-2.380119,-2.409781,-1.514946,-3.820505,-4.33708,-4.399083,-5.740502,7.996759,6.573619,5.057425,5.026192,6.45674,5.419033,5.961119,6.447731,6.105666,5.794037,5.503428,3.813938,6.173216,4.073688,7.210742,6.077466,2.303643
49.10711,55.79929,1.415876,0.6058211,-2.19302,0.5561958,-0.5626935,-2.577942,-0.8928158,-1.218717,3.096264,-1.075312,-1.519702,0.2980907,-1.422565,-1.795919,-1.575881,-0.3048758,-1.907682,-1.980795,-1.465953,-0.9617849,-0.5917571,0.5919223,0.6405671,-0.1479734,-1.162591,-1.074824,-2.244721,-2.46539,-0.4760864,-0.1638991,-0.3004414,-0.4916486,-0.4558787,-0.07580188,-0.3294634,1.226117,1.51004,1.502833,2.705441,0.9856493,1.873949,3.867258,1.723936,2.814384,0.8366914,1.689901,2.348363,2.507866,0.09666232,1.303358,2.238824,0.6393526,1.625413
49.10704,55.7993,1.247888,0.4032301,-1.756559,-1.545777,-1.456463,-1.652928,-0.3434953,-3.17184,-2.842733,-2.727258,-3.549793,-4.411474,-1.400874,-1.796218,-3.177294,-1.272396,1.675523,-1.254875,-2.27358,4.243339,-0.6029152,1.30094,0.06585466,-0.1880919,0.5326877,-1.323792,1.021233,0.1953543,1.433694,1.984878,0.1304245,2.894365,0.3778799,2.295234,1.596928,1.453039,-1.058476,0.2042744,-0.2791688,-0.2279911,0.7573103,1.333043,0.5040243,0.3949925,0.7735004,0.9326578,1.202075,1.19786,0.712746,0.2049875,1.825361,1.487938,1.980934
49.1069,55.79932,0.5848165,-0.02149358,0.2603474,0.5516379,0.7178647,-1.039468,-0.263593,-0.8917471,-0.1947811,-0.3245517,-1.654872,0.1486476,0.3594309,0.5414388,-3.512613,-0.2047532,0.4029499,-1.916223,-1.403397,1.17656,0.08919592,0.3673934,0.2578012,-0.7602784,-0.6895868,-0.1618929,-0.3664239,0.463831,-0.9112134,-0.4872692,0.5708375,1.754226,-1.760152,-0.8057677,-0.3445092,-2.305474,-0.6257923,-0.2000695,0.5232831,0.1623706,0.3647338,-0.2027416,-0.2218699,0.4986416,1.614917,1.768754,1.607444,0.1296416,1.492398,0.6971442,1.669973,1.088493,1.349148
49.10683,55.79932,0.9860555,-3.136556,-4.464188,-6.67055,-2.457343,3.027777,1.464614,-3.415458,-1.610789,2.410972,0.9016156,2.003948,-0.2086075,-2.348419,-2.448267,-0.9055988,-1.70738,-2.581779,-2.205781,4.202588,-1.284673,0.7520595,0.1866409,-2.285409,-1.355291,-2.002717,2.075761,0.5223988,-0.04861116,-1.20534,2.439445,2.423822,5.638377,-1.143969,0.5624959,2.203375,2.113581,-1.556456,-0.7054741,0.6538343,-0.4599467,1.165732,-2.562999,0.2436021,3.079556,0.1578659,2.670264,-3.415033,-0.08054106,-0.2096515,5.331867,3.124545,2.274789
49.10569,55.79945,-1.561215,-1.02653,1.700533,0.504088,1.275695,3.756582,4.250172,1.424279,-6.805933,0.1616421,10.54223,1.99457,2.721131,3.366717,2.334228,0.9308993,0.0124242,-1.967199,-0.2235022,-2.994238,-1.739416,0.6773911,0.3861559,-0.1767392,-1.932232,-0.5159594,-2.045393,2.366253,-1.959558,-3.161224,-6.517935,3.574168,2.459603,-1.100735,2.122286,3.115222,-2.0461,-1.296962,-1.387097,-3.275811,1.670509,-1.574973,-0.5942681,-2.875401,-1.361145,-4.029619,-1.609322,-1.198678,-2.27203,-2.922239,-1.597516,-1.257291,0.4573872
49.10485,55.79954,2.082602,0.9884675,-8.877412,-4.133202,-2.518728,-1.044187,-0.2046445,-2.223652,2.991178,-3.19663,2.196068,0.9342275,-1.37345,-2.321666,0.3090292,-2.46933,1.329462,-2.15723,-1.221593,-2.016178,-4.455777,-3.549862,-3.168076,2.544424,-4.22667,-2.497656,-1.86466,5.396284,1.910717,-0.9685391,-1.276437,0.6049028,-3.448251,0.2608332,2.12005,0.3535496,1.51923,3.70053,2.40902,1.789746,2.416729,0.6154361,1.778329,1.690635,2.095326,1.626801,4.924006,1.914949,3.900688,2.031977,4.856688,2.689157,2.288334
49.10468,55.79956,-1.53647,1.740491,1.788697,0.2842444,0.9341294,0.00909206,-0.7924665,-3.063562,7.632654,-1.215621,-0.3619613,-0.3127107,-5.862955,-0.09449349,10.10576,-0.2060732,5.506716,0.1381235,-1.162046,-9.576051,-3.515415,-0.0786729,2.820103,9.886042,5.861838,8.063873,0.3670945,-4.201343,0.7468677,-8.229959,-0.2392135,3.967617,11.55911,-0.8556151,0.6256518,2.32672,2.546027,-2.165446,-0.3844517,-3.877378,-3.82615,-2.306827,-3.242638,-0.5544164,-5.76376,-2.382396,-0.4901518,-2.370428,-1.851438,-2.427564,-8.23805,-2.0103,-2.009835
49.10446,55.79958,2.903208,-6.629366,0.07099283,-0.2008088,-1.926565,-4.336287,0.1731576,-4.000722,-8.526093,-0.2416912,1.064055,-0.9477454,-2.47336,-4.908517,-4.735566,-3.576102,-4.413426,-2.486534,-0.2338125,1.702427,-4.06386,-0.859751,-8.674148,6.068966,-3.930476,0.7123047,0.9624587,1.760818,0.2534325,-0.1174961,1.918268,-0.9502044,4.918642,0.7811089,2.671212,-2.997075,2.432204,2.923098,3.935171,3.920235,1.804706,5.55488,3.998025,2.147015,5.062521,4.08226,-0.9570449,1.44117,1.006878,6.584123,2.545901,3.288732,4.09178
49.1044,55.79959,1.236329,1.597081,-2.271658,-2.38792,0.009855905,-4.000368,-0.8801724,-6.764153,8.534069,3.145488,0.3313716,3.881592,-3.252624,-0.08530013,0.9490129,-2.011312,-3.167287,-4.491277,0.8373311,2.415082,-0.1936453,-1.272238,0.01570444,2.45306,-0.7842637,-0.8530391,-0.417032,0.5836458,-1.143144,-4.234814,-1.239598,0.7204076,2.466339,0.8434414,2.488306,0.3170727,2.6982,2.156923,0.3697995,1.466844,2.654928,0.07451724,1.592895,2.766573,1.158848,3.14049,-0.7263846,-0.9737605,0.1448518,2.129853,2.003859,1.858239,1.536706
49.10236,55.79981,0.1906003,0.7178272,2.616579,-1.16891,0.2448229,-2.684567,-0.5681424,2.081419,-0.2622446,-3.035787,1.065811,0.9014683,-1.613438,0.1862924,-0.2787477,0.6908976,2.423735,3.113725,0.1828253,4.28532,-0.3119512,1.26495,3.266075,-2.82889,0.5859938,-1.505011,-0.4997026,-1.626142,-2.834582,-3.311246,1.31606,-1.083108,-3.50491,-3.041655,-1.61105,-1.441011,0.9498688,0.1172817,0.8543111,0.5273169,1.213593,-3.285224,-0.6143374,1.771713,2.774934,0.755045,-0.1376985,1.0735,1.180199,0.566928,0.1729148,1.168584,2.339052
49.1023,55.79982,-0.4347411,0.5810858,2.600888,0.7925077,1.811256,-0.2672898,0.4981138,-0.69047,0.5562553,-6.62899,0.1003538,1.37171,0.8680823,1.144327,1.199661,3.105743,0.8705245,2.381598,2.661466,4.403544,0.1118082,-0.17239,-1.218589,-2.558782,-0.04064722,0.5347439,-1.542189,-0.5905635,-0.371094,-1.430863,-0.06753939,-0.09552065,-2.092844,-3.127491,-2.149532,-1.221173,-0.293357,-1.100368,-0.7651244,-0.2159147,-0.305812,-0.4592977,-0.04509219,-0.01547843,0.04264211,0.2222562,-0.01850242,-0.6166857,0.8058124,0.746145,0.3336656,-0.3346539,-0.09037921
49.10225,55.79982,-0.7464134,3.227748,4.487515,2.424797,2.230948,-1.347802,1.311051,0.3241726,-2.728787,-9.691489,1.459127,2.007933,1.598142,0.4350066,1.162366,4.136006,1.15631,0.9685091,7.879906,4.076923,4.90324,-1.469742,-0.7744368,-3.164321,0.2816234,0.1636817,-5.889878,-0.8449698,0.04323196,-1.459814,0.01659449,0.5242943,-3.171648,-3.633881,-2.477851,-0.1209705,-0.5690585,-1.436459,-0.9514534,-1.195036,-0.6508458,-0.6097499,0.03849974,0.3990422,-1.210111,-0.06279848,0.2294963,-0.7801127,0.7922819,0.4267967,0.08193639,-0.2679988,-0.007431304
49.10202,55.79985,-0.06283414,-1.152297,5.161417,-0.004618657,1.515339,-2.509081,-1.887752,0.6932889,-2.636825,-0.3093902,-4.155524,1.432755,0.3697832,5.821656,-2.132824,-0.8211755,1.154199,4.072844,6.938776,-3.57144,-7.04318,-3.413239,5.784386,-7.171885,-2.336533,-0.06629073,3.123446,-2.86407,0.4621353,-3.338245,0.03222302,-2.85389,-5.886507,-0.5736436,1.152561,-3.686996,1.313116,-1.075977,1.274934,-1.746745,-0.2661602,1.694574,0.1298461,-3.970015,0.3691002,1.265472,4.870882,1.951361,2.083481,-1.201992,0.7059173,1.065817,1.286583
49.10792,55.79908,-0.2032959,2.08882,-0.1758377,0.2275709,2.917586,-0.6458797,0.5133961,0.121408,1.231228,0.3355451,1.257902,-0.2563415,1.841862,1.014231,4.16005,-1.202783,1.99442,0.9899206,0.2170569,5.258497,0.9794043,0.8783223,-2.614272,4.483093,-1.548865,-1.733899,1.500729,-2.219253,-3.803742,-3.695857,-4.24893,-3.518103,2.008523,-3.190815,-1.468471,-1.704305,-2.514569,-0.5685488,-0.317104,2.704752,3.571702,-0.2366869,-0.8341864,1.646284,0.2378163,1.578936,0.5901522,-1.007925,-0.2992273,-1.090376,1.498582,0.4969522,1.803483
49.10783,55.79909,1.674406,1.509827,-0.385199,-0.2776801,-0.6801048,-2.559408,-0.8734161,-0.9274662,-0.8859679,-1.001677,-0.4492659,-2.267555,-0.9019061,-1.337106,-0.2051014,-1.794201,-0.3000441,-0.4460676,0.4128532,2.238084,0.9769454,0.6086137,-0.5794858,1.285659,-2.024116,-1.927483,0.2643195,-1.691145,-4.643698,-1.805547,-10.53661,1.231018,0.4614476,1.123613,0.3262044,0.3078104,1.011821,0.4326437,0.2955075,2.464781,1.949154,1.463633,1.953914,2.011147,2.710016,2.447929,3.004967,2.71762,3.664821,2.851146,3.88173,3.27342,3.60035
49.10727,55.79915,1.151224,0.7662265,2.550739,1.60845,0.7328591,0.2631116,1.116257,1.603768,1.181832,0.8734567,-1.210823,2.096702,1.002085,0.2647682,-1.253272,-3.692052,-2.344913,-2.839414,-2.381611,2.361832,-1.883301,-1.349168,-1.676011,4.275992,-2.101516,-0.077218,-1.822218,0.4993113,-1.494634,-2.78723,-0.2914906,-4.683874,-1.588768,-4.00674,-2.991014,-2.595517,3.986529,-2.365245,0.6554917,3.433114,1.847046,4.183042,2.1851,2.510703,2.256468,0.8982132,3.428224,3.347866,0.3313785,4.179549,1.533183,2.695997,2.964015
49.10706,55.79917,1.00376,-0.08566546,0.1148062,-2.070052,0.5208548,-1.501933,-1.753747,-0.7220605,1.182899,-1.036507,-2.246686,-0.6074685,0.8855696,-2.207834,-1.748446,0.4163589,-1.632935,-2.451622,-2.077688,1.513125,0.3345298,-0.5699511,1.505781,2.132386,0.0001693493,-1.575672,0.5871713,-1.811329,1.742682,0.3212442,0.2713256,-0.1886804,-0.8452615,-0.2301123,-0.1894907,-0.001612733,1.125459,0.9248115,1.767287,0.1004008,1.342355,0.5418556,0.2170636,1.142907,0.6639336,0.07637905,1.22253,2.273625,0.2364572,1.228813,0.3128773,2.11428,2.783828
49.10699,55.79918,1.520594,0.6552305,0.5790517,-1.080073,-0.5621195,-1.56115,-0.7580199,-2.063733,-1.183154,-1.244994,-1.960663,-3.051069,-0.8863587,-1.763073,-3.213895,-0.511586,-1.494041,-1.600301,-3.552337,4.120685,-0.6120141,0.3269621,0.5176209,-0.0867921,-0.07632581,-1.451279,1.669798,-0.9457298,1.947643,-0.07537165,-1.009728,1.015251,0.2617226,-0.2821522,-0.1912614,-1.429515,1.084652,1.320973,0.1862736,0.003720707,1.406706,2.054542,2.145488,2.139903,1.848673,1.069204,2.24993,2.36799,0.9425594,0.8054304,2.60664,2.319571,3.799375
49.10692,55.79919,0.4745081,-1.622455,0.04980467,0.5241014,-3.580419,-1.846455,0.870922,-1.330143,-1.303557,-1.314487,-0.6408911,0.9334044,2.018798,-1.646532,-1.961989,-2.19373,-2.203537,-0.8646421,-1.574086,3.9381,5.257095,2.278814,2.369539,-1.92208,-1.891342,0.310098,0.9572829,-0.8116841,0.7583991,0.875071,1.170586,3.912046,-0.8370581,0.2723804,1.044815,-1.230125,0.06702334,-1.477477,-3.39549,-0.248249,3.724312,-1.081389,-0.09831221,-1.266133,-0.5171418,0.5810043,1.393163,0.0454846,0.8898845,0.9816981,1.515503,-0.8559901,0.8451774
49.10686,55.79919,0.7370989,-1.177961,-0.4307662,-0.2755826,-0.3782779,-1.280073,-0.743152,-2.257355,-0.7055387,-1.263091,-0.8240923,0.1511162,-0.006150384,-0.4404326,-4.922594,-0.6835325,-0.7641087,-0.5242611,-1.939432,3.103011,1.601745,2.234824,-0.2389793,-1.243765,-0.3589856,0.567235,0.1387042,1.087384,0.6257794,0.2697703,0.1892206,1.630441,-2.356934,0.4419649,-0.3292469,-2.295573,-0.1928807,0.6505213,1.42832,-0.521605,1.37387,1.428755,0.2795279,0.9943545,1.361019,1.95319,1.629761,-0.7444318,0.9228588,-0.04152848,0.5494277,-0.4994614,0.1453562
49.1068,55.7992,0.6026754,-3.0883,-0.7569467,-3.611622,-2.57326,-0.9443959,-0.6728916,-3.040715,-0.06322487,2.549915,1.549265,1.618902,0.4729101,-2.393582,-3.793462,-0.8157645,-0.907163,-2.077659,-0.3477346,-9.953665,0.1979733,1.837536,0.5854859,-1.421041,1.496931,-0.4911028,2.037951,0.7782562,1.147272,-0.4696693,0.5348858,2.574959,2.452605,-0.7767869,0.285581,0.2771516,0.9456841,-1.045767,-0.5473846,-0.705712,0.3467191,0.7550383,-0.8014416,-0.02285361,2.236112,-1.039006,3.619678,-1.767561,0.2381115,-0.4763945,2.826731,-0.09393306,-1.04168
49.10498,55.7994,0.4406389,-3.866724,-0.6226851,-4.583527,-3.353701,4.343499,-0.3103842,0.3897716,3.668599,1.015962,1.680361,3.090664,-0.3911412,0.3429463,1.010149,-0.4727421,-1.942055,0.1001002,-2.461622,-0.4853417,-2.491962,-0.3374314,-0.3011612,-2.219714,0.4709719,-3.528903,1.211661,3.749074,3.565491,0.6203778,0.4722129,1.667846,0.46859,-0.7178201,-3.184426,-8.983091,-0.1139399,0.3401413,-0.8548006,2.933601,0.140318,-1.175628,-1.217898,-1.106408,-1.721107,0.6854593,-2.187985,2.101384,3.973634,2.06096,1.284231,3.352898,5.264255
49.10481,55.79942,1.035568,-5.817715,-6.574592,-1.219376,-2.696206,-1.225067,-1.99804,-0.6423023,0.3056662,-0.1531115,0.2609047,2.56872,0.3369631,3.68831,-8.397614,-0.5186765,-2.090049,-1.143822,-2.910991,-2.373437,-5.10405,-1.174785,2.710205,5.488306,0.4121001,-0.3614734,0.02970496,0.718568,-0.05457288,-0.5841898,0.7490696,1.48712,-4.590408,1.64519,2.922484,0.3379897,3.370812,4.483737,3.580083,-0.5610352,-1.207632,2.838429,2.233257,1.554235,1.065322,1.992071,-1.033078,-1.724402,-5.516589,-0.7651922,9.258057,-3.195488,1.118888
49.10232,55.79969,-0.6206728,2.485171,-0.2761779,0.1692721,-0.3217065,0.6930811,0.3031116,-0.02188811,-0.2302505,-0.839542,0.7245027,2.306782,1.472127,0.9293228,1.501356,-1.491509,4.903665,3.180945,1.910113,5.175111,-0.0786123,1.781483,0.3526618,-0.6158117,-2.096059,-0.3823907,-1.736004,0.2248858,-1.629052,-2.677826,-0.0830498,-0.7982224,0.5208303,-3.30271,-2.056265,-1.028909,-0.9533948,-1.239204,0.5795245,-3.556549,1.631892,-1.258861,-1.453054,-0.5065277,-0.7748508,2.891888,-1.188367,-0.9933515,0.1282194,0.8978829,0.1269475,1.828237,-0.3021612
49.10227,55.79969,-0.3405791,2.094475,0.4878138,1.682718,-0.2000308,0.8348712,-0.4320662,-2.240156,0.03672566,-2.527919,1.274985,1.371058,-0.0009539393,0.3491175,2.701996,1.933983,2.426959,2.049728,1.734837,3.83438,-0.02158808,0.3505348,-0.5440036,-0.7836594,-0.9902399,-0.2052863,-2.288751,-0.3537841,-1.274331,-2.431978,-0.353229,-0.4263723,0.6611471,-1.204801,-1.392072,-0.7845457,-0.9332067,-1.22904,-0.4169841,-1.206863,-0.2472714,-0.3465595,-0.9893686,-0.4276485,-0.3802766,1.147106,0.1191361,-0.5190241,0.8157076,1.199875,0.8036704,0.8042547,0.824413
49.10222,55.7997,-0.2679429,1.933725,3.119812,4.0281,0.5451897,0.2717716,0.6952919,-3.197181,-1.553416,-3.67563,1.726074,0.9588003,-0.5478938,1.173317,3.773546,3.404286,1.647955,0.7685298,0.5558971,4.960212,1.425034,0.01956199,-1.433627,-0.2464545,-0.01000183,-0.5960592,-4.890484,-3.405867,-0.7061729,-2.785423,-0.09211227,0.3611259,0.8895677,-1.257843,-1.769272,-1.362839,-0.1686579,0.9129387,0.5593635,-0.3485195,0.5485866,-0.2282761,-0.2579978,0.5386083,-1.488536,1.409901,0.3934723,-1.085613,0.9755053,0.1985641,0.5313886,0.2688653,1.215927
49.10899,55.79883,-0.351477,6.027141,1.53649,0.6369506,0.6804486,1.877273,0.175723,1.680568,1.366984,-1.473929,-0.6373467,0.4472755,1.558305,0.3603163,-0.4247502,-1.434022,0.3812515,-0.9194666,-0.003784904,5.34818,2.186138,2.685452,-1.289766,3.441802,-0.4913035,1.649211,0.4131539,-0.6114597,-1.492073,-4.676078,-1.708096,-1.924916,0.1441292,-1.109173,-0.5355773,-2.21306,0.07413094,-1.887673,-0.4593666,-0.08842083,1.546436,0.4189093,-0.6603279,-0.911903,0.4882714,-0.8666062,4.204381,-1.59721,-0.621323,1.375566,-2.130946,0.3866059,-0.8572188
49.10786,55.79896,-1.338915,4.348403,1.600559,0.8275046,3.033904,2.573718,0.2012243,0.7766163,3.27366,0.3778088,1.190194,1.35973,2.863176,0.9554745,1.743007,-0.5775832,2.025056,1.832868,1.211406,2.44109,1.054571,3.522035,-0.6054203,0.6555008,-1.965089,-0.05581231,2.293507,-1.730977,-2.756898,-3.269646,-4.371517,-1.169277,2.419716,-1.001912,-0.516682,-2.490015,-7.617095,-0.8149435,0.5796787,-0.33258,-2.488347,-1.353194,-0.7591256,-0.6507191,-0.9303548,-0.3882155,-2.257506,-3.196813,-1.028151,-1.110642,0.2844657,-0.9493581,1.580709
49.10682,55.79907,-0.2835503,-4.947176,-1.348171,-1.633175,-1.781229,-0.6508426,-0.6261041,-2.07504,0.03585018,-0.9511507,0.7097597,-0.6791914,2.991758,1.418422,-6.091567,-0.8152809,0.3799951,2.507104,-0.87093,4.702602,3.791996,4.802551,-0.7119545,-3.630065,-1.387525,1.884354,1.089045,3.084713,1.494497,4.032887,-0.7422351,-0.2988542,-3.885062,-0.7038395,-0.01905652,-1.481281,1.045134,1.607787,0.07249671,0.6936696,0.6326178,2.202904,1.950291,0.4037932,-1.203007,-2.24846,-0.7709143,-7.073992,0.4538235,-1.541467,-1.254959,-5.681668,-2.27082
49.10546,55.79922,-0.1671884,0.03031801,0.04283951,-0.7754756,0.4717932,0.106768,0.42178,-1.526772,1.478596,-0.3047069,0.1779196,1.725435,-0.3237007,0.08669496,-0.6266631,-1.097142,0.5615371,0.6897064,1.434257,1.170389,0.806122,-0.1108807,1.351445,0.380542,-1.591109,1.292442,0.5777525,-1.801171,3.023497,-0.1714183,2.074705,-1.345938,0.7871288,-3.884334,-1.391803,0.2227926,4.247769,-1.377356,-1.265484,1.422819,-0.5704792,-3.494693,-5.160374,2.139049,-1.508441,4.47752,1.591227,0.555526,-0.3276921,-0.3352678,2.543505,-0.6887813,-4.209733
